locality,bhk,furnished,condition,type,price
Viman Nagar,3,Furnished,Rent,None,74545
Viman Nagar,3,Furnished,Rent,None,72017
Viman Nagar,3,Furnished,Rent,None,76009
Viman Nagar,3,Furnished,Rent,None,80360
Viman Nagar,3,Furnished,Rent,None,80392
Viman Nagar,3,Furnished,Rent,None,78075
Viman Nagar,3,Furnished,Rent,None,83579
Viman Nagar,3,Furnished,Rent,None,81947
Viman Nagar,3,Furnished,Buy,New,21665951
Viman Nagar,3,Furnished,Buy,New,20363492
Viman Nagar,3,Furnished,Buy,New,21479339
Viman Nagar,3,Furnished,Buy,New,20755260
Viman Nagar,3,Furnished,Buy,New,20064664
Viman Nagar,3,Furnished,Buy,New,20860281
Viman Nagar,3,Furnished,Buy,New,21770373
Viman Nagar,3,Furnished,Buy,New,20509985
Viman Nagar,3,Furnished,Buy,New,20941677
Viman Nagar,3,Furnished,Buy,New,20827843
Viman Nagar,3,Furnished,Buy,New,21065243
Viman Nagar,3,Furnished,Buy,New,21068561
Viman Nagar,3,Furnished,Buy,PreOwned,19172940
Viman Nagar,3,Furnished,Buy,PreOwned,19418884
Viman Nagar,3,Furnished,Buy,PreOwned,19514524
Viman Nagar,3,Furnished,Buy,PreOwned,19206036
Viman Nagar,3,Furnished,Buy,PreOwned,19196704
Viman Nagar,3,Furnished,Buy,PreOwned,19133669
Viman Nagar,3,Furnished,Buy,PreOwned,18815543
Viman Nagar,3,Furnished,Buy,PreOwned,19654365
Viman Nagar,3,Furnished,Buy,PreOwned,19293139
Viman Nagar,3,Furnished,Buy,PreOwned,19580484
Viman Nagar,3,Furnished,Buy,PreOwned,19389773
Viman Nagar,3,Furnished,Buy,PreOwned,19327222
Viman Nagar,3,Non-Furnished,Rent,None,72036
Viman Nagar,3,Non-Furnished,Rent,None,69454
Viman Nagar,3,Non-Furnished,Rent,None,72394
Viman Nagar,3,Non-Furnished,Rent,None,72307
Viman Nagar,3,Non-Furnished,Rent,None,72156
Viman Nagar,3,Non-Furnished,Rent,None,69342
Viman Nagar,3,Non-Furnished,Rent,None,72141
Viman Nagar,3,Non-Furnished,Rent,None,72902
Viman Nagar,3,Non-Furnished,Rent,None,68981
Viman Nagar,3,Non-Furnished,Rent,None,68611
Viman Nagar,3,Non-Furnished,Rent,None,70583
Viman Nagar,3,Non-Furnished,Rent,None,71657
Viman Nagar,3,Non-Furnished,Buy,New,20766367
Viman Nagar,3,Non-Furnished,Buy,New,19896298
Viman Nagar,3,Non-Furnished,Buy,New,18860548
Viman Nagar,3,Non-Furnished,Buy,New,20161385
Viman Nagar,3,Non-Furnished,Buy,New,19325612
Viman Nagar,3,Non-Furnished,Buy,New,19481223
Viman Nagar,3,Non-Furnished,Buy,New,19345579
Viman Nagar,3,Non-Furnished,Buy,New,20000144
Viman Nagar,3,Non-Furnished,Buy,New,19020493
Viman Nagar,3,Non-Furnished,Buy,New,19893554
Viman Nagar,3,Non-Furnished,Buy,New,20423101
Viman Nagar,3,Non-Furnished,Buy,New,19032189
Viman Nagar,3,Non-Furnished,Buy,PreOwned,18193457
Viman Nagar,3,Non-Furnished,Buy,PreOwned,17868969
Viman Nagar,3,Non-Furnished,Buy,PreOwned,18014861
Viman Nagar,3,Non-Furnished,Buy,PreOwned,18005369
Viman Nagar,3,Non-Furnished,Buy,PreOwned,17926776
Viman Nagar,3,Non-Furnished,Buy,PreOwned,18334873
Viman Nagar,3,Non-Furnished,Buy,PreOwned,18170603
Viman Nagar,3,Non-Furnished,Buy,PreOwned,18330572
Viman Nagar,3,Non-Furnished,Buy,PreOwned,17961895
Viman Nagar,3,Non-Furnished,Buy,PreOwned,17714864
Viman Nagar,3,Non-Furnished,Buy,PreOwned,18102116
Viman Nagar,3,Non-Furnished,Buy,PreOwned,17969067
Viman Nagar,4,Furnished,Rent,None,128932
Viman Nagar,4,Furnished,Rent,None,131788
Viman Nagar,4,Furnished,Rent,None,132211
Viman Nagar,4,Furnished,Rent,None,127787
Viman Nagar,4,Furnished,Rent,None,126730
Viman Nagar,4,Furnished,Rent,None,130333
Viman Nagar,4,Furnished,Rent,None,130848
Viman Nagar,4,Furnished,Rent,None,126822
Viman Nagar,4,Furnished,Rent,None,127608
Viman Nagar,4,Furnished,Rent,None,129498
Viman Nagar,4,Furnished,Rent,None,132288
Viman Nagar,4,Furnished,Rent,None,129161
Viman Nagar,4,Furnished,Buy,New,27160528
Viman Nagar,4,Furnished,Buy,New,30161652
Viman Nagar,4,Furnished,Buy,New,28813168
Viman Nagar,4,Furnished,Buy,New,28505075
Viman Nagar,4,Furnished,Buy,New,28179037
Viman Nagar,4,Furnished,Buy,New,30151078
Viman Nagar,4,Furnished,Buy,New,29086040
Viman Nagar,4,Furnished,Buy,New,29687756
Viman Nagar,4,Furnished,Buy,New,28096014
Viman Nagar,4,Furnished,Buy,New,27694411
Viman Nagar,4,Furnished,Buy,New,28322150
Viman Nagar,4,Furnished,Buy,New,29229410
Viman Nagar,4,Furnished,Buy,PreOwned,26996127
Viman Nagar,4,Furnished,Buy,PreOwned,27255141
Viman Nagar,4,Furnished,Buy,PreOwned,26533578
Viman Nagar,4,Furnished,Buy,PreOwned,27882544
Viman Nagar,4,Furnished,Buy,PreOwned,26954947
Viman Nagar,4,Furnished,Buy,PreOwned,28015676
Viman Nagar,4,Furnished,Buy,PreOwned,27440617
Viman Nagar,4,Furnished,Buy,PreOwned,26901287
Viman Nagar,4,Furnished,Buy,PreOwned,26669290
Viman Nagar,4,Furnished,Buy,PreOwned,27084877
Viman Nagar,4,Furnished,Buy,PreOwned,26196394
Viman Nagar,4,Furnished,Buy,PreOwned,27121079
Viman Nagar,4,Non-Furnished,Rent,None,120702
Viman Nagar,4,Non-Furnished,Rent,None,122369
Viman Nagar,4,Non-Furnished,Rent,None,119525
Viman Nagar,4,Non-Furnished,Rent,None,119888
Viman Nagar,4,Non-Furnished,Rent,None,118360
Viman Nagar,4,Non-Furnished,Rent,None,122423
Viman Nagar,4,Non-Furnished,Rent,None,118490
Viman Nagar,4,Non-Furnished,Rent,None,120281
Viman Nagar,4,Non-Furnished,Rent,None,119038
Viman Nagar,4,Non-Furnished,Rent,None,119671
Viman Nagar,4,Non-Furnished,Rent,None,122388
Viman Nagar,4,Non-Furnished,Rent,None,121450
Viman Nagar,4,Non-Furnished,Buy,New,28090610
Viman Nagar,4,Non-Furnished,Buy,New,27054425
Viman Nagar,4,Non-Furnished,Buy,New,27376726
Viman Nagar,4,Non-Furnished,Buy,New,28413734
Viman Nagar,4,Non-Furnished,Buy,New,27727517
Viman Nagar,4,Non-Furnished,Buy,New,27270785
Viman Nagar,4,Non-Furnished,Buy,New,26776421
Viman Nagar,4,Non-Furnished,Buy,New,27734828
Viman Nagar,4,Non-Furnished,Buy,New,28170772
Viman Nagar,4,Non-Furnished,Buy,New,28106097
Viman Nagar,4,Non-Furnished,Buy,New,28736642
Viman Nagar,4,Non-Furnished,Buy,New,28473991
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25762400
Viman Nagar,4,Non-Furnished,Buy,PreOwned,26038104
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25768134
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25857689
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25765773
Viman Nagar,4,Non-Furnished,Buy,PreOwned,26077655
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25936120
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25926548
Viman Nagar,4,Non-Furnished,Buy,PreOwned,26367601
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25768476
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25768000
Viman Nagar,4,Non-Furnished,Buy,PreOwned,25997765
Viman Nagar,5,Furnished,Rent,None,184661
Viman Nagar,5,Furnished,Rent,None,186410
Viman Nagar,5,Furnished,Rent,None,189071
Viman Nagar,5,Furnished,Rent,None,188547
Viman Nagar,5,Furnished,Rent,None,190625
Viman Nagar,5,Furnished,Rent,None,192874
Viman Nagar,5,Furnished,Rent,None,189935
Viman Nagar,5,Furnished,Rent,None,182638
Viman Nagar,5,Furnished,Rent,None,193731
Viman Nagar,5,Furnished,Rent,None,189914
Viman Nagar,5,Furnished,Rent,None,188497
Viman Nagar,5,Furnished,Rent,None,184636
Viman Nagar,5,Furnished,Buy,New,41085455
Viman Nagar,5,Furnished,Buy,New,42133118
Viman Nagar,5,Furnished,Buy,New,41640918
Viman Nagar,5,Furnished,Buy,New,42435843
Viman Nagar,5,Furnished,Buy,New,43114385
Viman Nagar,5,Furnished,Buy,New,42072936
Viman Nagar,5,Furnished,Buy,New,41720036
Viman Nagar,5,Furnished,Buy,New,42997454
Viman Nagar,5,Furnished,Buy,New,41594973
Viman Nagar,5,Furnished,Buy,New,42586231
Viman Nagar,5,Furnished,Buy,New,42406015
Viman Nagar,5,Furnished,Buy,New,43494296
Viman Nagar,5,Furnished,Buy,PreOwned,41448971
Viman Nagar,5,Furnished,Buy,PreOwned,40745225
Viman Nagar,5,Furnished,Buy,PreOwned,40866512
Viman Nagar,5,Furnished,Buy,PreOwned,40757221
Viman Nagar,5,Furnished,Buy,PreOwned,41155966
Viman Nagar,5,Furnished,Buy,PreOwned,41071778
Viman Nagar,5,Furnished,Buy,PreOwned,41394039
Viman Nagar,5,Furnished,Buy,PreOwned,41860764
Viman Nagar,5,Furnished,Buy,PreOwned,41704081
Viman Nagar,5,Furnished,Buy,PreOwned,40833487
Viman Nagar,5,Furnished,Buy,PreOwned,40834267
Viman Nagar,5,Furnished,Buy,PreOwned,40664949
Viman Nagar,5,Non-Furnished,Rent,None,181234
Viman Nagar,5,Non-Furnished,Rent,None,181072
Viman Nagar,5,Non-Furnished,Rent,None,181609
Viman Nagar,5,Non-Furnished,Rent,None,178997
Viman Nagar,5,Non-Furnished,Rent,None,181369
Viman Nagar,5,Non-Furnished,Rent,None,182389
Viman Nagar,5,Non-Furnished,Rent,None,179630
Viman Nagar,5,Non-Furnished,Rent,None,180346
Viman Nagar,5,Non-Furnished,Rent,None,182726
Viman Nagar,5,Non-Furnished,Rent,None,180452
Viman Nagar,5,Non-Furnished,Rent,None,181089
Viman Nagar,5,Non-Furnished,Rent,None,179008
Viman Nagar,5,Non-Furnished,Buy,New,40737552
Viman Nagar,5,Non-Furnished,Buy,New,42167752
Viman Nagar,5,Non-Furnished,Buy,New,42385293
Viman Nagar,5,Non-Furnished,Buy,New,41195431
Viman Nagar,5,Non-Furnished,Buy,New,40830841
Viman Nagar,5,Non-Furnished,Buy,New,42055553
Viman Nagar,5,Non-Furnished,Buy,New,41931764
Viman Nagar,5,Non-Furnished,Buy,New,41569310
Viman Nagar,5,Non-Furnished,Buy,New,41374660
Viman Nagar,5,Non-Furnished,Buy,New,41891111
Viman Nagar,5,Non-Furnished,Buy,New,41121703
Viman Nagar,5,Non-Furnished,Buy,New,41625897
Viman Nagar,5,Non-Furnished,Buy,PreOwned,39777607
Viman Nagar,5,Non-Furnished,Buy,PreOwned,39827430
Viman Nagar,5,Non-Furnished,Buy,PreOwned,40141193
Viman Nagar,5,Non-Furnished,Buy,PreOwned,39803034
Viman Nagar,5,Non-Furnished,Buy,PreOwned,40481132
Viman Nagar,5,Non-Furnished,Buy,PreOwned,39711511
Viman Nagar,5,Non-Furnished,Buy,PreOwned,40533540
Viman Nagar,5,Non-Furnished,Buy,PreOwned,39978780
Viman Nagar,5,Non-Furnished,Buy,PreOwned,40211263
Viman Nagar,5,Non-Furnished,Buy,PreOwned,40219828
Viman Nagar,5,Non-Furnished,Buy,PreOwned,40002424
Viman Nagar,5,Non-Furnished,Buy,PreOwned,40407844
Kothrud,1,Furnished,Rent,None,31130
Kothrud,1,Furnished,Rent,None,38897
Kothrud,1,Furnished,Rent,None,37358
Kothrud,1,Furnished,Rent,None,35803
Kothrud,1,Furnished,Rent,None,37288
Kothrud,1,Furnished,Rent,None,34554
Kothrud,1,Furnished,Rent,None,36624
Kothrud,1,Furnished,Rent,None,30773
Kothrud,1,Furnished,Rent,None,33133
Kothrud,1,Furnished,Rent,None,35867
Kothrud,1,Furnished,Rent,None,33093
Kothrud,1,Furnished,Rent,None,28024
Kothrud,1,Furnished,Buy,New,10394395
Kothrud,1,Furnished,Buy,New,10030758
Kothrud,1,Furnished,Buy,New,8576586
Kothrud,1,Furnished,Buy,New,8539877
Kothrud,1,Furnished,Buy,New,8383719
Kothrud,1,Furnished,Buy,New,7858340
Kothrud,1,Furnished,Buy,New,8777788
Kothrud,1,Furnished,Buy,New,8126966
Kothrud,1,Furnished,Buy,New,8653299
Kothrud,1,Furnished,Buy,New,8033811
Kothrud,1,Furnished,Buy,New,8911777
Kothrud,1,Furnished,Buy,New,8580620
Kothrud,1,Furnished,Buy,PreOwned,7597734
Kothrud,1,Furnished,Buy,PreOwned,6411314
Kothrud,1,Furnished,Buy,PreOwned,7084928
Kothrud,1,Furnished,Buy,PreOwned,6191869
Kothrud,1,Furnished,Buy,PreOwned,7651285
Kothrud,1,Furnished,Buy,PreOwned,6736616
Kothrud,1,Furnished,Buy,PreOwned,7381858
Kothrud,1,Furnished,Buy,PreOwned,7330361
Kothrud,1,Furnished,Buy,PreOwned,7015092
Kothrud,1,Furnished,Buy,PreOwned,6895866
Kothrud,1,Furnished,Buy,PreOwned,7945915
Kothrud,1,Furnished,Buy,PreOwned,6761554
Kothrud,1,Non-Furnished,Rent,None,25485
Kothrud,1,Non-Furnished,Rent,None,25807
Kothrud,1,Non-Furnished,Rent,None,24989
Kothrud,1,Non-Furnished,Rent,None,25176
Kothrud,1,Non-Furnished,Rent,None,26836
Kothrud,1,Non-Furnished,Rent,None,26979
Kothrud,1,Non-Furnished,Rent,None,27992
Kothrud,1,Non-Furnished,Rent,None,26519
Kothrud,1,Non-Furnished,Rent,None,23591
Kothrud,1,Non-Furnished,Rent,None,26906
Kothrud,1,Non-Furnished,Rent,None,23556
Kothrud,1,Non-Furnished,Rent,None,25835
Kothrud,1,Non-Furnished,Buy,New,8523004
Kothrud,1,Non-Furnished,Buy,New,8409584
Kothrud,1,Non-Furnished,Buy,New,7275045
Kothrud,1,Non-Furnished,Buy,New,8929351
Kothrud,1,Non-Furnished,Buy,New,6647632
Kothrud,1,Non-Furnished,Buy,New,7300700
Kothrud,1,Non-Furnished,Buy,New,6830878
Kothrud,1,Non-Furnished,Buy,New,8264074
Kothrud,1,Non-Furnished,Buy,New,7492018
Kothrud,1,Non-Furnished,Buy,New,7698278
Kothrud,1,Non-Furnished,Buy,New,8428352
Kothrud,1,Non-Furnished,Buy,New,8490467
Kothrud,1,Non-Furnished,Buy,PreOwned,6294580
Kothrud,1,Non-Furnished,Buy,PreOwned,6235356
Kothrud,1,Non-Furnished,Buy,PreOwned,6459814
Kothrud,1,Non-Furnished,Buy,PreOwned,5852906
Kothrud,1,Non-Furnished,Buy,PreOwned,6172445
Kothrud,1,Non-Furnished,Buy,PreOwned,6005093
Kothrud,1,Non-Furnished,Buy,PreOwned,5995998
Kothrud,1,Non-Furnished,Buy,PreOwned,6271892
Kothrud,1,Non-Furnished,Buy,PreOwned,6429424
Kothrud,1,Non-Furnished,Buy,PreOwned,6021794
Kothrud,1,Non-Furnished,Buy,PreOwned,5974031
Kothrud,1,Non-Furnished,Buy,PreOwned,5972460
Kothrud,2,Furnished,Rent,None,57216
Kothrud,2,Furnished,Rent,None,54748
Kothrud,2,Furnished,Rent,None,52141
Kothrud,2,Furnished,Rent,None,55286
Kothrud,2,Furnished,Rent,None,49177
Kothrud,2,Furnished,Rent,None,52515
Kothrud,2,Furnished,Rent,None,55173
Kothrud,2,Furnished,Rent,None,55153
Kothrud,2,Furnished,Rent,None,55373
Kothrud,2,Furnished,Rent,None,54814
Kothrud,2,Furnished,Rent,None,52513
Kothrud,2,Furnished,Rent,None,58038
Kothrud,2,Furnished,Buy,New,14354822
Kothrud,2,Furnished,Buy,New,13385908
Kothrud,2,Furnished,Buy,New,14686398
Kothrud,2,Furnished,Buy,New,13193879
Kothrud,2,Furnished,Buy,New,13520957
Kothrud,2,Furnished,Buy,New,13259106
Kothrud,2,Furnished,Buy,New,13776536
Kothrud,2,Furnished,Buy,New,13928021
Kothrud,2,Furnished,Buy,New,13730661
Kothrud,2,Furnished,Buy,New,13439721
Kothrud,2,Furnished,Buy,New,14100459
Kothrud,2,Furnished,Buy,New,12607008
Kothrud,2,Furnished,Buy,PreOwned,12093775
Kothrud,2,Furnished,Buy,PreOwned,12052566
Kothrud,2,Furnished,Buy,PreOwned,11938346
Kothrud,2,Furnished,Buy,PreOwned,12644105
Kothrud,2,Furnished,Buy,PreOwned,12145076
Kothrud,2,Furnished,Buy,PreOwned,11825170
Kothrud,2,Furnished,Buy,PreOwned,11977147
Kothrud,2,Furnished,Buy,PreOwned,12664671
Kothrud,2,Furnished,Buy,PreOwned,11587946
Kothrud,2,Furnished,Buy,PreOwned,12953330
Kothrud,2,Furnished,Buy,PreOwned,11720785
Kothrud,2,Furnished,Buy,PreOwned,12515868
Kothrud,2,Non-Furnished,Rent,None,44932
Kothrud,2,Non-Furnished,Rent,None,47455
Kothrud,2,Non-Furnished,Rent,None,45556
Kothrud,2,Non-Furnished,Rent,None,45350
Kothrud,2,Non-Furnished,Rent,None,47403
Kothrud,2,Non-Furnished,Rent,None,45650
Kothrud,2,Non-Furnished,Rent,None,44864
Kothrud,2,Non-Furnished,Rent,None,47112
Kothrud,2,Non-Furnished,Rent,None,47161
Kothrud,2,Non-Furnished,Rent,None,43320
Kothrud,2,Non-Furnished,Rent,None,44810
Kothrud,2,Non-Furnished,Rent,None,44130
Kothrud,2,Non-Furnished,Buy,New,12730621
Kothrud,2,Non-Furnished,Buy,New,13976006
Kothrud,2,Non-Furnished,Buy,New,12653516
Kothrud,2,Non-Furnished,Buy,New,12591758
Kothrud,2,Non-Furnished,Buy,New,12931749
Kothrud,2,Non-Furnished,Buy,New,12008249
Kothrud,2,Non-Furnished,Buy,New,13361825
Kothrud,2,Non-Furnished,Buy,New,13099878
Kothrud,2,Non-Furnished,Buy,New,12813668
Kothrud,2,Non-Furnished,Buy,New,11849592
Kothrud,2,Non-Furnished,Buy,New,13687222
Kothrud,2,Non-Furnished,Buy,New,11515402
Kothrud,2,Non-Furnished,Buy,PreOwned,10782939
Kothrud,2,Non-Furnished,Buy,PreOwned,11390955
Kothrud,2,Non-Furnished,Buy,PreOwned,11385087
Kothrud,2,Non-Furnished,Buy,PreOwned,10787464
Kothrud,2,Non-Furnished,Buy,PreOwned,11379066
Kothrud,2,Non-Furnished,Buy,PreOwned,11219074
Kothrud,2,Non-Furnished,Buy,PreOwned,10744929
Kothrud,2,Non-Furnished,Buy,PreOwned,11386879
Kothrud,2,Non-Furnished,Buy,PreOwned,10841496
Kothrud,2,Non-Furnished,Buy,PreOwned,11154130
Kothrud,2,Non-Furnished,Buy,PreOwned,11599530
Kothrud,2,Non-Furnished,Buy,PreOwned,10934617
Kothrud,3,Furnished,Rent,None,78548
Kothrud,3,Furnished,Rent,None,81868
Kothrud,3,Furnished,Rent,None,75254
Kothrud,3,Furnished,Rent,None,84444
Kothrud,3,Furnished,Rent,None,75963
Kothrud,3,Furnished,Rent,None,78799
Kothrud,3,Furnished,Rent,None,74199
Kothrud,3,Furnished,Rent,None,77319
Kothrud,3,Furnished,Rent,None,77528
Kothrud,3,Furnished,Rent,None,80283
Kothrud,3,Furnished,Rent,None,77420
Kothrud,3,Furnished,Rent,None,74755
Kothrud,3,Furnished,Buy,New,21176787
Kothrud,3,Furnished,Buy,New,20323114
Kothrud,3,Furnished,Buy,New,19886337
Kothrud,3,Furnished,Buy,New,19915898
Kothrud,3,Furnished,Buy,New,20226159
Kothrud,3,Furnished,Buy,New,20732084
Kothrud,3,Furnished,Buy,New,20156808
Kothrud,3,Furnished,Buy,New,20331927
Kothrud,3,Furnished,Buy,New,20104319
Kothrud,3,Furnished,Buy,New,21597387
Kothrud,3,Furnished,Buy,New,20749089
Kothrud,3,Furnished,Buy,New,19884036
Kothrud,3,Furnished,Buy,PreOwned,18640804
Kothrud,3,Furnished,Buy,PreOwned,19195809
Kothrud,3,Furnished,Buy,PreOwned,19059191
Kothrud,3,Furnished,Buy,PreOwned,19203303
Kothrud,3,Furnished,Buy,PreOwned,19731890
Kothrud,3,Furnished,Buy,PreOwned,19133849
Kothrud,3,Furnished,Buy,PreOwned,18640766
Kothrud,3,Furnished,Buy,PreOwned,19120376
Kothrud,3,Furnished,Buy,PreOwned,18321414
Kothrud,3,Furnished,Buy,PreOwned,19072402
Kothrud,3,Furnished,Buy,PreOwned,19674669
Kothrud,3,Furnished,Buy,PreOwned,18909061
Kothrud,3,Non-Furnished,Rent,None,72804
Kothrud,3,Non-Furnished,Rent,None,70328
Kothrud,3,Non-Furnished,Rent,None,71625
Kothrud,3,Non-Furnished,Rent,None,72629
Kothrud,3,Non-Furnished,Rent,None,71663
Kothrud,3,Non-Furnished,Rent,None,69279
Kothrud,3,Non-Furnished,Rent,None,70254
Kothrud,3,Non-Furnished,Rent,None,71573
Kothrud,3,Non-Furnished,Rent,None,68934
Kothrud,3,Non-Furnished,Rent,None,70290
Kothrud,3,Non-Furnished,Rent,None,68426
Kothrud,3,Non-Furnished,Rent,None,69330
Kothrud,3,Non-Furnished,Buy,New,19007180
Kothrud,3,Non-Furnished,Buy,New,20908062
Kothrud,3,Non-Furnished,Buy,New,19431263
Kothrud,3,Non-Furnished,Buy,New,19611891
Kothrud,3,Non-Furnished,Buy,New,19746955
Kothrud,3,Non-Furnished,Buy,New,19648294
Kothrud,3,Non-Furnished,Buy,New,18739685
Kothrud,3,Non-Furnished,Buy,New,19165519
Kothrud,3,Non-Furnished,Buy,New,19606311
Kothrud,3,Non-Furnished,Buy,New,18863498
Kothrud,3,Non-Furnished,Buy,New,20027504
Kothrud,3,Non-Furnished,Buy,New,19280035
Kothrud,3,Non-Furnished,Buy,PreOwned,17722941
Kothrud,3,Non-Furnished,Buy,PreOwned,18326526
Kothrud,3,Non-Furnished,Buy,PreOwned,18267042
Kothrud,3,Non-Furnished,Buy,PreOwned,18118409
Kothrud,3,Non-Furnished,Buy,PreOwned,17725285
Kothrud,3,Non-Furnished,Buy,PreOwned,18114438
Kothrud,3,Non-Furnished,Buy,PreOwned,18242055
Kothrud,3,Non-Furnished,Buy,PreOwned,17772263
Kothrud,3,Non-Furnished,Buy,PreOwned,17957782
Kothrud,3,Non-Furnished,Buy,PreOwned,18559771
Kothrud,3,Non-Furnished,Buy,PreOwned,18531927
Kothrud,3,Non-Furnished,Buy,PreOwned,18254643
Kothrud,4,Furnished,Rent,None,128280
Kothrud,4,Furnished,Rent,None,130753
Kothrud,4,Furnished,Rent,None,125495
Kothrud,4,Furnished,Rent,None,130891
Kothrud,4,Furnished,Rent,None,130702
Kothrud,4,Furnished,Rent,None,126237
Kothrud,4,Furnished,Rent,None,127494
Kothrud,4,Furnished,Rent,None,131033
Kothrud,4,Furnished,Rent,None,129007
Kothrud,4,Furnished,Rent,None,126277
Kothrud,4,Furnished,Rent,None,129178
Kothrud,4,Furnished,Rent,None,123494
Kothrud,4,Furnished,Buy,New,28795053
Kothrud,4,Furnished,Buy,New,27905905
Kothrud,4,Furnished,Buy,New,28040862
Kothrud,4,Furnished,Buy,New,28496123
Kothrud,4,Furnished,Buy,New,27643298
Kothrud,4,Furnished,Buy,New,28617105
Kothrud,4,Furnished,Buy,New,28064459
Kothrud,4,Furnished,Buy,New,29687293
Kothrud,4,Furnished,Buy,New,29237467
Kothrud,4,Furnished,Buy,New,27666310
Kothrud,4,Furnished,Buy,New,28298822
Kothrud,4,Furnished,Buy,New,29298920
Kothrud,4,Furnished,Buy,PreOwned,26771666
Kothrud,4,Furnished,Buy,PreOwned,26648584
Kothrud,4,Furnished,Buy,PreOwned,27149429
Kothrud,4,Furnished,Buy,PreOwned,26998815
Kothrud,4,Furnished,Buy,PreOwned,26314452
Kothrud,4,Furnished,Buy,PreOwned,26742670
Kothrud,4,Furnished,Buy,PreOwned,26980500
Kothrud,4,Furnished,Buy,PreOwned,26976388
Kothrud,4,Furnished,Buy,PreOwned,26992839
Kothrud,4,Furnished,Buy,PreOwned,26720426
Kothrud,4,Furnished,Buy,PreOwned,26999307
Kothrud,4,Furnished,Buy,PreOwned,27113487
Kothrud,4,Non-Furnished,Rent,None,120387
Kothrud,4,Non-Furnished,Rent,None,120431
Kothrud,4,Non-Furnished,Rent,None,121037
Kothrud,4,Non-Furnished,Rent,None,118063
Kothrud,4,Non-Furnished,Rent,None,119497
Kothrud,4,Non-Furnished,Rent,None,119385
Kothrud,4,Non-Furnished,Rent,None,119099
Kothrud,4,Non-Furnished,Rent,None,120229
Kothrud,4,Non-Furnished,Rent,None,118244
Kothrud,4,Non-Furnished,Rent,None,118206
Kothrud,4,Non-Furnished,Rent,None,119842
Kothrud,4,Non-Furnished,Rent,None,119122
Kothrud,4,Non-Furnished,Buy,New,27303051
Kothrud,4,Non-Furnished,Buy,New,27203754
Kothrud,4,Non-Furnished,Buy,New,28390937
Kothrud,4,Non-Furnished,Buy,New,27123156
Kothrud,4,Non-Furnished,Buy,New,27849125
Kothrud,4,Non-Furnished,Buy,New,27281978
Kothrud,4,Non-Furnished,Buy,New,27638234
Kothrud,4,Non-Furnished,Buy,New,26965233
Kothrud,4,Non-Furnished,Buy,New,27177839
Kothrud,4,Non-Furnished,Buy,New,27150313
Kothrud,4,Non-Furnished,Buy,New,27105269
Kothrud,4,Non-Furnished,Buy,New,27030324
Kothrud,4,Non-Furnished,Buy,PreOwned,26544443
Kothrud,4,Non-Furnished,Buy,PreOwned,26325141
Kothrud,4,Non-Furnished,Buy,PreOwned,25812238
Kothrud,4,Non-Furnished,Buy,PreOwned,26320674
Kothrud,4,Non-Furnished,Buy,PreOwned,26078818
Kothrud,4,Non-Furnished,Buy,PreOwned,26077805
Kothrud,4,Non-Furnished,Buy,PreOwned,26072729
Kothrud,4,Non-Furnished,Buy,PreOwned,25753733
Kothrud,4,Non-Furnished,Buy,PreOwned,26322145
Kothrud,4,Non-Furnished,Buy,PreOwned,26183274
Kothrud,4,Non-Furnished,Buy,PreOwned,25908256
Kothrud,4,Non-Furnished,Buy,PreOwned,25788626
Kothrud,5,Furnished,Rent,None,190510
Kothrud,5,Furnished,Rent,None,188659
Kothrud,5,Furnished,Rent,None,186854
Kothrud,5,Furnished,Rent,None,189113
Kothrud,5,Furnished,Rent,None,189434
Kothrud,5,Furnished,Rent,None,187998
Kothrud,5,Furnished,Rent,None,189396
Kothrud,5,Furnished,Rent,None,194264
Kothrud,5,Furnished,Rent,None,191803
Kothrud,5,Furnished,Rent,None,183986
Kothrud,5,Furnished,Rent,None,183458
Kothrud,5,Furnished,Rent,None,185694
Kothrud,5,Furnished,Buy,New,42339570
Kothrud,5,Furnished,Buy,New,42905262
Kothrud,5,Furnished,Buy,New,42575330
Kothrud,5,Furnished,Buy,New,41872762
Kothrud,5,Furnished,Buy,New,42448305
Kothrud,5,Furnished,Buy,New,41143233
Kothrud,5,Furnished,Buy,New,42664091
Kothrud,5,Furnished,Buy,New,41794058
